with,None
no,None
name,None
big,None
machine,None
snow,None
in,None
summer,None
the,The Adj Noun
family,The Adj Noun
hitchcock,The Adj Noun
helena,None
the,None
horseriding,None
fairy,None
doctor,___ and ___
"strange,",___ and ___
doctor,___ and ___
doom:,___ and ___
triumph,___ and ___
and,___ and ___
torment,___ and ___
fire,None
in,None
frost,None
the,The Adj Noun
force,The Adj Noun
unleashed,The Adj Noun
man,___ of ___
after,___ of ___
man:,___ of ___
an,___ of ___
anthropology,___ of ___
of,___ of ___
the,___ of ___
future,___ of ___
oath,___ of ___
of,___ of ___
swords,___ of ___
the,"""The"" One Word"
wicked,"""The"" One Word"
beasts,___ of ___
of,___ of ___
extraordinary,___ of ___
circumstance,___ of ___
logan,One Word
i,None
was,None
a,None
teenage,None
popsicle,None
the,___ of ___
legend,___ of ___
of,___ of ___
zelda:,___ of ___
twilight,___ of ___
"princess,",___ of ___
vol.,___ of ___
1,___ of ___
paper,None
"girls,",None
vol.,None
3,None
prey,One Word
the,The Adj Noun
dark,The Adj Noun
portal,The Adj Noun
the,"""The"" One Word"
valkyries,"""The"" One Word"
soft,None
apocalypse,None
vengeful,One Word
the,None
lunar,None
chronicles,None
box,None
set,None
an,None
unattractive,None
vampire,None
world,___ of ___
of,___ of ___
warcraft:,___ of ___
ashbringer,___ of ___
eartha,One Word
victoria,None
gardella:,None
vampire,None
slayer,None
watchmen,None
#1:,None
at,None
"midnight,",None
all,None
the,None
agents....,None
rule,___ of ___
of,___ of ___
wolves,___ of ___
the,___ of ___
architect,___ of ___
of,___ of ___
song,___ of ___
the,___ of ___
tomb,___ of ___
of,___ of ___
the,___ of ___
sea,___ of ___
witch,___ of ___
beren,___ and ___
and,___ and ___
lúthien,___ and ___
the,None
unbeatable,None
squirrel,None
girl,None
beats,None
up,None
the,None
marvel,None
universe,None
the,None
neutronium,None
alchemist,None
2:,None
conflict,None
schismatrix,One Word
still,None
life,None
with,None
tornado,None
witch's,None
cauldron,None
locke,___ and ___
&,___ and ___
"key,",___ and ___
vol.,___ and ___
6:,___ and ___
alpha,___ and ___
&,___ and ___
omega,___ and ___
dove,None
exiled,None
defy,None
the,None
stars,None
eve,___ of ___
of,___ of ___
snows,___ of ___
the,None
price,None
guide,None
to,None
the,None
occult,None
chosen,None
thief,None
shatter,None
city,None
the,___ and ___
worst,___ and ___
witch,___ and ___
and,___ and ___
the,___ and ___
wishing,___ and ___
star,___ and ___
half,None
a,None
prayer,None
the,None
world,None
according,None
to,None
humphrey,None
spaceman,___ of ___
of,___ of ___
bohemia,___ of ___
dearest,___ of ___
mother,___ of ___
of,___ of ___
mine,___ of ___
the,___ of ___
sound,___ of ___
of,___ of ___
stars,___ of ___
skeletons,None
don't,None
play,None
tubas,None
kiss,___ of ___
of,___ of ___
fire,___ of ___
beyond,None
the,None
knock,None
knock,None
door,None
sick,One Word
aru,___ of ___
shah,___ of ___
and,___ of ___
the,___ of ___
city,___ of ___
of,___ of ___
gold,___ of ___
unclaimed,One Word
the,___ of ___
fifth,___ of ___
head,___ of ___
of,___ of ___
cerberus,___ of ___
the,___ of ___
world,___ of ___
of,___ of ___
throne,___ of ___
of,___ of ___
glass,___ of ___
cottons:,None
the,None
white,None
carrot,None
day,___ of ___
of,___ of ___
the,___ of ___
scarab,___ of ___
dark,None
harvest,None
the,"""The"" One Word"
somebodies,"""The"" One Word"
ill,None
wind,None
the,___ of ___
green,___ of ___
hills,___ of ___
of,___ of ___
earth,___ of ___
villa,None
incognito,None
possession,One Word
coalescent,One Word
the,None
girl,None
in,None
a,None
swing,None
strands,___ of ___
of,___ of ___
starlight,___ of ___
the,___ and ___
sharing,___ and ___
knife,___ and ___
/,___ and ___
beguilement,___ and ___
and,___ and ___
legacy,___ and ___
deadly,None
loyalty,None
collection:,None
the,None
curse/the,None
undead/the,None
scream,None
the,___ of ___
bruce,___ of ___
trilogy:,___ of ___
the,___ of ___
steps,___ of ___
to,___ of ___
the,___ of ___
empty,___ of ___
throne,___ of ___
/,___ of ___
the,___ of ___
path,___ of ___
of,___ of ___
the,___ of ___
hero,___ of ___
king,___ of ___
/,___ of ___
the,___ of ___
price,___ of ___
of,___ of ___
the,___ of ___
king's,___ of ___
peace,___ of ___
a,None
dozen,None
black,None
roses,None
the,___ of ___
swords,___ of ___
of,___ of ___
night,___ of ___
and,___ of ___
day,___ of ___
guardian,One Word
the,"""The"" One Word"
lovers,"""The"" One Word"
the,None
erevis,None
cale,None
trilogy,None
a,None
bear,None
called,None
paddington,None
edge,___ of ___
of,___ of ___
hunger,___ of ___
demon,None
witch,None
doctor,None
who:,None
interference,None
-,None
book,None
two,None
storm,___ of ___
of,___ of ___
visions,___ of ___
in,None
legend,None
born,None
farmer,___ of ___
giles,___ of ___
of,___ of ___
ham,___ of ___
goblins,None
in,None
the,None
castle,None
earthclan,One Word
secret,___ of ___
vampire,___ of ___
/,___ of ___
daughters,___ of ___
of,___ of ___
darkness,___ of ___
endymion,None
spring,None
junie,None
b.,None
jones,None
collection,None
99,None
coffins,None
lovers,None
destined,None
lord,___ of ___
of,___ of ___
the,___ of ___
white,___ of ___
"hell,",___ of ___
book,___ of ___
2,___ of ___
nora:,___ of ___
the,___ of ___
last,___ of ___
chronicle,___ of ___
of,___ of ___
"devildom,",___ of ___
vol.,___ of ___
6,___ of ___
the,None
morganville,None
"vampires,",None
volume,None
2,None
humans,One Word
the,None
cleric,None
quintet,None
collector's,None
edition,None
ill,None
wind,None
branded,One Word
calling,None
on,None
dragons,None
firespell,___ and ___
and,___ and ___
hexbound,___ and ___
barsoom,None
series,None
the,None
aurora,None
teagarden,None
mysteries:,None
omnibus,None
1,None
fairy,None
school,None
dropout,None
undercover,None
the,___ and ___
high,___ and ___
priest,___ and ___
and,___ and ___
the,___ and ___
idol,___ and ___
raven,One Word
each,None
peach,None
pear,None
plum,None
prospero's,None
children,None
the,The Adj Noun
demon,The Adj Noun
awakens,The Adj Noun
fullmetal,None
"alchemist,",None
vol.,None
15,None
medusa,None
the,None
mean,None
the,"""The"" One Word"
departed,"""The"" One Word"
brian,None
lumley's,None
mythos,None
omnibus,None
no,None
1,None
blood,None
captain,None
the,None
last,None
airbender:,None
prequel,None
-,None
zuko's,None
story,None
return,None
from,None
the,None
stars,None
destiny,None
kills,None
laws,___ of ___
of,___ of ___
nature,___ of ___
seducing,None
mr.,None
darcy,None
martin,___ of ___
dressler:,___ of ___
the,___ of ___
tale,___ of ___
of,___ of ___
an,___ of ___
american,___ of ___
dreamer,___ of ___
embers,One Word
the,The Adj Noun
affinity,The Adj Noun
bridge,The Adj Noun
dark,None
destiny,None
to,None
love,None
a,None
vampire,None
the,___ of ___
cobra,___ of ___
king,___ of ___
of,___ of ___
kathmandu,___ of ___
inferno,One Word
mr.,None
willowby's,None
christmas,None
tree,None
the,None
unlimited,None
dream,None
company,None
quinn's,None
undying,None
rose,None
paranormal,None
public,None
santa,None
olivia,None
night,None
journey,None
twig,One Word
the,"""The"" One Word"
drifting,"""The"" One Word"
extraction,One Word
emerald,None
destiny,None
the,None
mislaid,None
magician;,None
"or,",None
ten,None
years,None
after,None
secret,None
lives,None
the,The Adj Noun
captive,The Adj Noun
temple,The Adj Noun
shara,One Word
simon,None
"bloom,",None
the,None
gravity,None
keeper,None
the,The Adj Noun
king's,The Adj Noun
justice,The Adj Noun
the,The Adj Noun
drowned,The Adj Noun
cities,The Adj Noun
a,None
taste,None
for,None
a,None
mate,None
the,___ of ___
victor:,___ of ___
a,___ of ___
tale,___ of ___
of,___ of ___
"betrayal,",___ of ___
"love,",___ of ___
and,___ of ___
sacrifice,___ of ___
alpha's,None
mate,None
witchful,None
thinking,None
on,None
fortune's,None
wheel,None
legacy,One Word
shield,___ of ___
of,___ of ___
stars,___ of ___
i,None
had,None
trouble,None
in,None
getting,None
to,None
solla,None
sollew,None
the,None
silver,None
eyed,None
prince,None
redheart,One Word
vibes,One Word
going,None
home,None
timothy,One Word
masters,___ of ___
of,___ of ___
the,___ of ___
shadowlands,___ of ___
girl,None
under,None
glass,None
the,"""The"" One Word"
fallout,"""The"" One Word"
surviving,None
with,None
wolves,None
the,The Adj Noun
ultimate,The Adj Noun
sacrifice,The Adj Noun
cat's,None
cradle,None
amber,None
magic,None
lady,___ of ___
of,___ of ___
the,___ of ___
shades,___ of ___
red,None
shift,None
disney's,None
robin,None
hood,None
(disney's,None
classic,None
storybook),None
ligeia,One Word
the,___ and ___
beautiful,___ and ___
and,___ and ___
the,___ and ___
cursed,___ and ___
the,"""The"" One Word"
protector,"""The"" One Word"
the,"""The"" One Word"
companions,"""The"" One Word"
the,___ of ___
time-traveling,___ of ___
fashionista,___ of ___
at,___ of ___
the,___ of ___
palace,___ of ___
of,___ of ___
marie,___ of ___
antoinette,___ of ___
when,None
darkness,None
falls:,None
the,None
obsidian,None
"trilogy,",None
book,None
3,None
kildar,One Word
papap's,None
teeth,None
again,One Word
rogue,One Word
phoenix,One Word
gingerbread,One Word
the,___ of ___
death,___ of ___
of,___ of ___
promises,___ of ___
victorious,None
star,None
a,None
discourse,None
in,None
steel,None
god,None
on,None
a,None
harley,None
the,None
unwanteds,None
box,None
set,None
star,None
cursed,None
unchanged,One Word
circle,___ of ___
of,___ of ___
secrets,___ of ___
cole's,None
redemption,None
the,___ of ___
persistence,___ of ___
of,___ of ___
vision,___ of ___
the,"""The"" One Word"
messenger,"""The"" One Word"
tarnished,One Word
shadowed,One Word
the,The Adj Noun
shadow,The Adj Noun
reader,The Adj Noun
z.,None
apocalypse,None
courting,None
darkness,None
caged,None
wolf,None
black,None
spring,None
a,___ and ___
darkness,___ and ___
strange,___ and ___
and,___ and ___
lovely,___ and ___
hellblazer:,None
dangerous,None
habits,None
the,The Adj Noun
vanishing,The Adj Noun
tribe,The Adj Noun
kiss,___ of ___
me,___ of ___
deadly:,___ of ___
13,___ of ___
tales,___ of ___
of,___ of ___
paranormal,___ of ___
love,___ of ___
daire,None
meets,None
ever,None
"dracula,",___ of ___
my,___ of ___
love:,___ of ___
the,___ of ___
secret,___ of ___
journals,___ of ___
of,___ of ___
mina,___ of ___
harker,___ of ___
coyote's,None
kiss,None
what,None
the,None
dog,None
said,None
hellblazer:,None
original,None
sins,None
"bleach,",None
volume,None
19,None
reborn!,None
vol.,None
04:,None
bucking,None
bronco,None
arrives!,None
the,___ of ___
vintage,___ of ___
bradbury:,___ of ___
the,___ of ___
greatest,___ of ___
stories,___ of ___
by,___ of ___
america's,___ of ___
most,___ of ___
distinguished,___ of ___
practioner,___ of ___
of,___ of ___
speculative,___ of ___
fiction,___ of ___
embers,___ and ___
&,___ and ___
echoes,___ and ___
the,None
pirate,None
daughter's,None
promise,None
strength,___ of ___
of,___ of ___
the,___ of ___
mate,___ of ___
the,The Adj Noun
stone,The Adj Noun
raft,The Adj Noun
identity,One Word
the,The Adj Noun
king's,The Adj Noun
shadow,The Adj Noun
the,The Adj Noun
monster,The Adj Noun
princess,The Adj Noun
forsaken,None
by,None
the,None
others,None
smolder,One Word
starbridge,One Word
smiley,One Word
house,___ of ___
of,___ of ___
echoes,___ of ___
loki's,None
wolves,None
koan,One Word
in,None
the,None
garden,None
collection,None
the,The Adj Noun
ghost,The Adj Noun
files,The Adj Noun
red,One Word
the,"""The"" One Word"
evertree,"""The"" One Word"
midnight,None
thief,None
wishing,None
for,None
a,None
highlander,None
winterling,One Word
back,___ and ___
and,___ and ___
deader,___ and ___
than,___ and ___
ever,___ and ___
tales,None
from,None
a,None
not-so-happily,None
ever,None
after!,None
forever,None
doon,None
"wayward,",None
vol.,None
2:,None
ties,None
that,None
bind,None
qualify,One Word
great,___ and ___
tales,___ and ___
and,___ and ___
poems,___ and ___
fighting,None
for,None
infinity,None
secret,None
history,None
finding,None
the,None
fox,None
frost,One Word
chaos,None
choreography,None
never,None
never:,None
part,None
three,None
the,"""The"" One Word"
favorite,"""The"" One Word"
the,The Adj Noun
song,The Adj Noun
rising,The Adj Noun
dance,___ of ___
of,___ of ___
shadows,___ of ___
the,___ of ___
city,___ of ___
of,___ of ___
mirrors,___ of ___
the,___ of ___
rise,___ of ___
and,___ of ___
fall,___ of ___
of,___ of ___
d.o.d.o.,___ of ___
isabelle,None
the,None
ice,None
dance,None
fairy,None
avengers,None
vs.,None
x-men,None
omnibus,None
servant,___ of ___
of,___ of ___
the,___ of ___
empire,___ of ___
i,___ of ___
am,___ of ___
number,___ of ___
four,___ of ___
collection:,___ of ___
books,___ of ___
1-6:,___ of ___
i,___ of ___
am,___ of ___
number,___ of ___
"four,",___ of ___
the,___ of ___
power,___ of ___
of,___ of ___
"six,",___ of ___
the,___ of ___
rise,___ of ___
of,___ of ___
"nine,",___ of ___
the,___ of ___
fall,___ of ___
of,___ of ___
"five,",___ of ___
the,___ of ___
revenge,___ of ___
of,___ of ___
"seven,",___ of ___
the,___ of ___
fate,___ of ___
of,___ of ___
ten,___ of ___
this,None
broken,None
wondrous,None
world,None
the,The Adj Noun
traitor's,The Adj Noun
ruin,The Adj Noun
orleans,One Word
remembering,One Word
borne,One Word
city,___ of ___
of,___ of ___
strife,___ of ___
dominion,One Word
the,The Adj Noun
twisted,The Adj Noun
ones,The Adj Noun
sinful,None
cinderella,None
resurrection,One Word
the,The Adj Noun
crystal,The Adj Noun
prison,The Adj Noun
wings,___ of ___
of,___ of ___
fire,___ of ___
"boxset,",___ of ___
books,___ of ___
1-5,___ of ___
the,The Adj Noun
bone,The Adj Noun
mother,The Adj Noun
always,None
coming,None
home,None
the,None
unwanteds,None
complete,None
collection,None
batman:,None
earth,None
"one,",None
volume,None
1,None
green,None
face,None
the,___ of ___
stroke,___ of ___
of,___ of ___
eleven,___ of ___
"gwenpool,",___ of ___
the,___ of ___
"unbelievable,",___ of ___
vol.,___ of ___
2:,___ of ___
head,___ of ___
of,___ of ___
m.o.d.o.k,___ of ___
cell,None
7,None
vampire's,None
kiss,None
jack,None
kirby's,None
fourth,None
world,None
"omnibus,",None
vol.,None
1,None
on,___ of ___
the,___ of ___
shoulders,___ of ___
of,___ of ___
titans,___ of ___
all,None
our,None
wrong,None
todays,None
in,None
an,None
absent,None
dream,None
the,"""The"" One Word"
vagrant,"""The"" One Word"
westlake,None
soul,None
the,___ and ___
crown,___ and ___
&,___ and ___
the,___ and ___
flame,___ and ___
(the,___ and ___
crown,___ and ___
&,___ and ___
the,___ and ___
"flame,",___ and ___
#1),___ and ___
